section,entry_type,jp,kana,meaning,example_jp,example_ko,extra_json,raw_ocr,level
가타카나,katakana,アポイント,あぽいんと,"어포인트, 약속",アポイントをとる。,약속을 잡다.,,"アポイント あぽいんと 어포인트, 약속 アポイントをとる。 약속을 잡다.",N1
가타카나,katakana,アリバイ,ありばい,알리바이,アリバイを証明する。,알리바이를 증명하다.,,アリバイ ありばい 알리바이 アリバイを証明する。 알리바이를 증명하다.,N1
가타카나,katakana,アンコール,あんこーる,앙코르,アンコールにこたえる。,앙코르에 답하다.,,アンコール あんこーる 앙코르 アンコールにこたえる。 앙코르에 답하다.,N1
가타카나,katakana,インスピレーション,いんすぴれーしょん,"영감, 인스피레이션",インスピレーションがわく。,영감이 떠오르다.,,"インスピレーション いんすぴれーしょん 영감, 인스피레이션 インスピレーションがわく。 영감이 떠오르다.",N1
가타카나,katakana,インテリ,いんてり,"인텔리, 지식인",インテリ向けの雑誌。,지식인 대상의 잡지.,,"インテリ いんてり 인텔리, 지식인 インテリ向けの雑誌。 지식인 대상의 잡지.",N1
가타카나,katakana,インプット,いんぷっと,"인풋, 입력",データをインプットする。,데이터를 입력하다.,,"インプット いんぷっと 인풋, 입력 データをインプットする。 데이터를 입력하다.",N1
가타카나,katakana,インフラ,いんふら,"인프라, 기반 시설",インフラを拡充する。,인프라를 확충하다.,,"インフラ いんふら 인프라, 기반 시설 インフラを拡充する。 인프라를 확충하다.",N1
가타카나,katakana,インフレ,いんふれ,"인플레, 인플레이션",インフレで生活が苦しくなる。,인플레이션으로 생활이 어려워지다.,,"インフレ いんふれ 인플레, 인플레이션 インフレで生活が苦しくなる。 인플레이션으로 생활이 어려워지다.",N1
가타카나,katakana,ウエート,うえーと,"중점, 중량, 무게",筆記試験より面接にウエートを置く。,필기 시험보다 면접에 비중을 두다.,"{""year"": ""2014""}","ウエート 2014 うえーと 중점, 중량, 무게 筆記試験より面接にウエートを置く。 필기 시험보다 면접に 비중을 두다.",N1
가타카나,katakana,エリア,えりあ,"에리어, 지역",サービスエリアを拡大する。,서비스 지역을 확대하다.,,"エリア えりあ 에리어, 지역 サービスエリアを拡大する。 서비스 지역을 확대하다.",N1
가타카나,katakana,エレガントな,えれがんとな,"고상한, 우아한",エレガントな服装。,우아한 복장.,"{""year"": ""2016""}","エレガントな 2016 えれがんとな 고상한, 우아한 エレガントな服装。 우아한 복장.",N1
가타카나,katakana,オーダー,おーだー,"오더, 주문",オーダーを取り消す。,오더를 취소하다.,,"オーダー おーだー 오더, 주문 オーダーを取り消す。 오더를 취소하다.",N1
가타카나,katakana,オートマチック,おーとまちっく,"오토매틱, 자동",作業をオートマチックに処理する。,작업을 오토매틱으로 처리하다.,,"オートマチック おーとまちっく 오토매틱, 자동 作業をオートマチックに処理する。 작업을 오토매틱으로 처리하다.",N1
가타카나,katakana,カット,かっと,"컷, 삭감",賃金をカットする。,임금을 삭감하다.,,"カット かっと 컷, 삭감 賃金をカットする。 임금을 삭감하다.",N1
가타카나,katakana,カテゴリー,かてごりー,"카테고리, 범주",同じカテゴリーに属する。,같은 범주에 속하다.,,"カテゴリー かてごりー 카테고리, 범주 同じカテゴリーに属する。 같은 범주에 속하다.",N1
가타카나,katakana,カルテ,かるて,진료 기록 카드,病状をカルテに記載する。,병의 증상을 진료 기록 카드에 기재하다.,,カルテ かるて 진료 기록 카드 病状をカルテに記載する。 병의 증상을 진료 기록 카드에 기재하다.,N1
가타카나,katakana,カンニング,かんにんぐ,"커닝, 부정행위",試験でカンニングをする。,시험에서 부정행위를 하다.,,"カンニング かんにんぐ 커닝, 부정행위 試験でカンニングをする。 시험에서 부정행위를 하다.",N1
가타카나,katakana,キャッチ,きゃっち,"캐치, 포착",情報をキャッチする。,정보를 포착하다.,,"キャッチ きゃっち 캐치, 포착 情報をキャッチする。 정보를 포착하다.",N1
가타카나,katakana,キャラクター,きゃらくたー,"캐릭터, 성격, 등장인물",特異なキャラクターの持ち主。,특이한 성격의 소유자.,,"キャラクター きゃらくたー 캐릭터, 성격, 등장인물 特異なキャラクターの持ち主。 특이한 성격의 소유자.",N1
가타카나,katakana,キャリア,きゃりあ,"커리어, 경력",キャリアを積む。,커리어를 쌓다.,"{""year"": ""2010""}","キャリア 2010 きゃりあ 커리어, 경력 キャリアを積む。 커리어를 쌓다.",N1
가타카나,katakana,クレーム,くれーむ,클레임,お客様からのクレームに対応する。,고객의 클레임에 대응하다.,"{""year"": ""2015""}",クレーム 2015 くれーむ 클레임 お客様からのクレームに対応する。 고객의 클레임에 대응하다.,N1
가타카나,katakana,グローバルな,ぐろーばるな,"글로벌한, 국제적인",グローバルな観点で考える。,국제적인 관점에서 생각하다.,,"グローバルな ぐろーばるな 글로벌한, 국제적인 グローバルな観点で考える。 국제적인 관점에서 생각하다.",N1
가타카나,katakana,ケア,けあ,"케어, 간호, 보살핌",患者をケアする。,환자를 보살피다.,,"ケア けあ 케어, 간호, 보살핌 患者をケアする。 환자를 보살피다.",N1
가타카나,katakana,ゲスト,げすと,"게스트, 손님",ゲストとして出演する。,게스트로서 출연하다.,,"ゲスト げすと 게스트, 손님 ゲストとして出演する。 게스트로서 출연하다.",N1
가타카나,katakana,コスト,こすと,비용,コストを切り詰める。,비용을 절감하다.,,コスト こすと 비용 コストを切り詰める。 비용을 절감하다.,N1
가타카나,katakana,コマーシャル,こまーしゃる,"선전, 광고",コマーシャルを放送する。,광고를 방송하다.,,"コマーシャル こまーしゃる 선전, 광고 コマーシャルを放送する。 광고를 방송하다.",N1
가타카나,katakana,コメント,こめんと,"코멘트, 견해, 의견",コメントを求める。,의견을 구하다.,,"コメント こめんと 코멘트, 견해, 의견 コメントを求める。 의견을 구하다.",N1
가타카나,katakana,コンテスト,こんてすと,"콘테스트, 경연대회",コンテストに参加する。,콘테스트에 참가하다.,,"コンテスト こんてすと 콘테스트, 경연대회 コンテストに参加する。 콘테스트에 참가하다.",N1
가타카나,katakana,コンテンツ,こんてんつ,"컨텐츠, 내용",人気のあるコンテンツを確保する。,인기가 있는 컨텐츠를 확보하다.,,"コンテンツ こんてんつ 컨텐츠, 내용 人気のあるコンテンツを確保する。 인기가 있는 컨텐츠를 확보하다.",N1
가타카나,katakana,コントラスト,こんとらすと,"콘트라스트, 대조, 대비",二つの色のコントラストが美しい。,두 색의 대비가 아름답다.,,"コントラスト こんとらすと 콘트라스트, 대조, 대비 二つの色のコントラストが美しい。 두 색의 대비가 아름답다.",N1
가타카나,katakana,コントロール,こんとろーる,"컨트롤, 조절, 관리",温度をコントロールする。,온도를 조절하다.,"{""year"": ""2011""}","コントロール 2011 こんとろーる 컨트롤, 조절, 관리 温度をコントロールする。 온도를 조절하다.",N1
가타카나,katakana,コンパス,こんぱす,컴퍼스,コンパスで円を書く。,컴퍼스로 원을 그리다.,,コンパス こんぱす 컴퍼스 コンパスで円を書く。 컴퍼스로 원을 그리다.,N1
가타카나,katakana,シェア,しぇあ,"쉐어, 점유율",三割のシェアを占める。,30%의 점유율을 차지하다.,"{""year"": ""2017""}","シェア 2017 しぇあ 쉐어, 점유율 三割のシェアを占める。 30%의 점유율을 차지하다.",N1
가타카나,katakana,システム,しすてむ,"시스템, 체계",業務のシステムを説明する。,업무 시스템을 설명하다.,,"システム しすてむ 시스템, 체계 業務のシステムを説明する。 업무 시스템을 설명하다.",N1
가타카나,katakana,シチュエーション,しちゅえーしょん,"시추에이션, 상황",多様な会話のシチュエーションを想定する。,다양한 회화 상황을 가정하다.,,"シチュエーション しちゅえーしょん 시추에이션, 상황 多様な会話のシチュエーションを想定する。 다양한 회화 상황을 가정하다.",N1
가타카나,katakana,シックな,しっくな,"시크한, 세련된",シックに着こなす。,세련되게 차려입다.,,"シックな しっくな 시크한, 세련된 シックに着こなす。 세련되게 차려입다.",N1
가타카나,katakana,シナリオ,しなりお,시나리오,映画のシナリオを書く。,영화 시나리오를 쓰다.,,シナリオ しなりお 시나리오 映画のシナリオを書く。 영화 시나리오를 쓰다.,N1
가타카나,katakana,シビアな,しびあな,"엄격한, 가혹한",シビアな批評を受ける。,가혹한 비평을 받다.,"{""year"": ""2011""}","シビアな 2011 しびあな 엄격한, 가혹한 シビアな批評を受ける。 가혹한 비평을 받다.",N1
가타카나,katakana,シャープな,しゃーぷな,"날카로운, 예민한, 선명한",シャープな画面。,선명한 화면.,,"シャープな しゃーぷな 날카로운, 예민한, 선명한 シャープな画面。 선명한 화면.",N1
가타카나,katakana,ジャンプ,じゃんぷ,점프,ジャンプしてボールを取る。,점프해서 볼을 잡다.,,ジャンプ じゃんぷ 점프 ジャンプしてボールを取る。 점프해서 볼을 잡다.,N1
가타카나,katakana,ジャンル,じゃんる,장르,随筆は文学のジャンルに属する。,수필은 문학의 장르에 속한다.,,ジャンル じゃんる 장르 随筆は文学のジャンルに属する。 수필은 문학의 장르에 속한다.,N1
가타카나,katakana,ショック,しょっく,"쇼크, 충격",強いショックを受ける。,강한 쇼크를 받다.,"{""year"": ""2016""}","ショック 2016 しょっく 쇼크, 충격 強いショックを受ける。 강한 쇼크를 받다.",N1
가타카나,katakana,シンプルな,しんぷるな,"심플한, 단순한",シンプルなデザインの服が好きだ。,심플한 디자인의 옷을 좋아한다.,"{""year"": ""2012""}","シンプルな 2012 しんぷるな 심플한, 단순한 シンプルなデザインの服が好きだ。 심플한 디자인の 옷을 좋아한다.",N1
가타카나,katakana,スケール,すけーる,"스케일, 규모",あの監督の映画はスケールが大きい。,그 감독의 영화는 스케일이 크다.,"{""year"": ""2012""}","スケール 2012 すけーる 스케일, 규모 あの監督の映画はスケールが大きい。 그 감독의 영화는 스케일이 크다.",N1
가타카나,katakana,スタジオ,すたじお,스튜디오,スタジオで写真を撮る。,스튜디오에서 사진을 찍다.,,スタジオ すたじお 스튜디오 スタジオで写真を撮る。 스튜디오에서 사진을 찍다.,N1
가타카나,katakana,ストック,すとっく,재고,まだストックが十分ある。,아직 재고가 충분하다.,"{""year"": ""2011""}",ストック 2011 すとっく 재고 まだストックが十分ある。 아직 재고가 충분하다.,N1
가타카나,katakana,ストライキ,すとらいき,"스트라이크, 파업",ストライキをする。,파업하다.,,"ストライキ すとらいき 스트라이크, 파업 ストライキをする。 파업하다.",N1
가타카나,katakana,ストレート,すとれーと,"솔직한, 단도직입적인",彼はストレートに言う。,그는 단도직입적으로 말한다.,"{""year"": ""2014""}","ストレート 2014 すとれーと 솔직한, 단도직입적인 彼はストレートに言う。 그는 단도직입적으로 말한다.",N1
가타카나,katakana,ストロー,すとろー,빨대,ジュースをストローで飲む。,주스를 빨대로 마시다.,,ストロー すとろー 빨대 ジュースをストローで飲む。 주스를 빨대로 마시다.,N1
가타카나,katakana,セクション,せくしょん,"섹션, 부문, 부서",営業セクションで働いている。,영업부문에서 일하고 있다.,,"セクション せくしょん 섹션, 부문, 부서 営業セクションで働いている。 영업부문에서 일하고 있다.",N1
